,pdays,emp.var.rate,euribor3m,nr.employed,previous,poutcome_nonexistent,poutcome_success,contact_telephone,y,y_pred
4170,,,,,,,,,,False
4171,,,,,,,,,,False
4172,,,,,,,,,,False
4173,,,,,,,,,,False
4174,,,,,,,,,,False
4175,,,,,,,,,,False
4176,,,,,,,,,,False
4177,,,,,,,,,,False
4178,,,,,,,,,,False
4180,,,,,,,,,,False
4181,,,,,,,,,,False
4183,,,,,,,,,,False
4184,,,,,,,,,,False
4186,,,,,,,,,,False
4187,,,,,,,,,,False
4188,,,,,,,,,,False
4190,,,,,,,,,,False
4192,,,,,,,,,,False
4193,,,,,,,,,,False
4194,,,,,,,,,,False
4195,,,,,,,,,,False
4196,,,,,,,,,,False
4198,,,,,,,,,,False
4199,,,,,,,,,,False
4200,,,,,,,,,,False
4201,,,,,,,,,,False
4202,,,,,,,,,,False
4203,,,,,,,,,,True
4205,,,,,,,,,,False
4206,,,,,,,,,,False
4207,,,,,,,,,,False
4208,,,,,,,,,,False
4210,,,,,,,,,,False
4211,,,,,,,,,,False
4213,,,,,,,,,,False
4216,,,,,,,,,,False
4217,,,,,,,,,,False
4219,,,,,,,,,,False
4221,,,,,,,,,,False
4222,,,,,,,,,,False
4225,,,,,,,,,,False
4226,,,,,,,,,,True
4227,,,,,,,,,,False
4228,,,,,,,,,,False
4229,,,,,,,,,,False
4232,,,,,,,,,,False
4233,,,,,,,,,,False
4235,,,,,,,,,,False
4237,,,,,,,,,,False
4238,,,,,,,,,,False
4239,,,,,,,,,,False
4243,,,,,,,,,,False
4245,,,,,,,,,,False
4246,,,,,,,,,,False
4247,,,,,,,,,,False
4248,,,,,,,,,,False
4249,,,,,,,,,,False
4251,,,,,,,,,,False
4252,,,,,,,,,,False
4254,,,,,,,,,,False
4256,,,,,,,,,,False
4257,,,,,,,,,,False
4258,,,,,,,,,,False
4261,,,,,,,,,,False
4264,,,,,,,,,,False
4267,,,,,,,,,,True
4270,,,,,,,,,,False
4274,,,,,,,,,,False
4276,,,,,,,,,,False
4278,,,,,,,,,,False
4279,,,,,,,,,,False
4280,,,,,,,,,,False
4281,,,,,,,,,,False
4284,,,,,,,,,,False
4285,,,,,,,,,,False
4286,,,,,,,,,,False
4287,,,,,,,,,,False
4288,,,,,,,,,,False
4289,,,,,,,,,,False
4290,,,,,,,,,,False
4292,,,,,,,,,,False
4293,,,,,,,,,,False
4294,,,,,,,,,,False
4296,,,,,,,,,,False
4297,,,,,,,,,,False
4298,,,,,,,,,,False
4299,,,,,,,,,,False
4300,,,,,,,,,,False
4301,,,,,,,,,,False
4302,,,,,,,,,,False
4303,,,,,,,,,,True
4304,,,,,,,,,,False
4305,,,,,,,,,,False
4307,,,,,,,,,,False
4309,,,,,,,,,,False
4311,,,,,,,,,,False
4312,,,,,,,,,,False
4313,,,,,,,,,,False
4315,,,,,,,,,,False
4319,,,,,,,,,,False
4321,,,,,,,,,,False
4324,,,,,,,,,,False
4326,,,,,,,,,,False
4327,,,,,,,,,,False
4328,,,,,,,,,,False
4329,,,,,,,,,,False
4330,,,,,,,,,,False
4333,,,,,,,,,,False
4334,,,,,,,,,,False
4336,,,,,,,,,,False
4338,,,,,,,,,,False
4340,,,,,,,,,,False
4341,,,,,,,,,,True
4342,,,,,,,,,,False
4343,,,,,,,,,,False
4344,,,,,,,,,,False
4345,,,,,,,,,,False
4348,,,,,,,,,,False
4350,,,,,,,,,,False
4352,,,,,,,,,,False
4353,,,,,,,,,,False
4354,,,,,,,,,,False
4356,,,,,,,,,,False
4357,,,,,,,,,,False
4360,,,,,,,,,,False
4361,,,,,,,,,,False
4363,,,,,,,,,,False
4364,,,,,,,,,,False
4365,,,,,,,,,,False
4366,,,,,,,,,,False
4367,,,,,,,,,,False
4368,,,,,,,,,,False
4369,,,,,,,,,,False
4370,,,,,,,,,,False
4371,,,,,,,,,,False
4372,,,,,,,,,,False
4373,,,,,,,,,,False
4374,,,,,,,,,,False
4375,,,,,,,,,,False
4376,,,,,,,,,,False
4377,,,,,,,,,,False
4378,,,,,,,,,,False
4380,,,,,,,,,,False
4381,,,,,,,,,,False
4382,,,,,,,,,,False
4385,,,,,,,,,,True
4387,,,,,,,,,,False
4388,,,,,,,,,,False
4390,,,,,,,,,,False
4391,,,,,,,,,,False
4392,,,,,,,,,,False
4395,,,,,,,,,,False
4396,,,,,,,,,,False
4397,,,,,,,,,,False
4398,,,,,,,,,,False
4399,,,,,,,,,,False
4400,,,,,,,,,,False
4401,,,,,,,,,,False
4403,,,,,,,,,,False
4404,,,,,,,,,,False
4405,,,,,,,,,,False
4406,,,,,,,,,,False
4407,,,,,,,,,,False
4411,,,,,,,,,,False
4412,,,,,,,,,,False
4413,,,,,,,,,,False
4415,,,,,,,,,,False
4416,,,,,,,,,,True
4417,,,,,,,,,,False
4418,,,,,,,,,,False
4419,,,,,,,,,,False
4420,,,,,,,,,,False
4421,,,,,,,,,,False
4422,,,,,,,,,,False
4423,,,,,,,,,,False
4424,,,,,,,,,,False
4425,,,,,,,,,,False
4426,,,,,,,,,,False
4427,,,,,,,,,,False
4428,,,,,,,,,,False
4429,,,,,,,,,,False
4430,,,,,,,,,,False
4431,,,,,,,,,,False
4433,,,,,,,,,,False
4434,,,,,,,,,,False
4435,,,,,,,,,,False
4436,,,,,,,,,,False
4439,,,,,,,,,,False
4441,,,,,,,,,,False
4443,,,,,,,,,,False
4444,,,,,,,,,,False
4447,,,,,,,,,,False
4451,,,,,,,,,,False
4452,,,,,,,,,,False
4453,,,,,,,,,,False
4454,,,,,,,,,,False
4455,,,,,,,,,,False
4457,,,,,,,,,,False
4461,,,,,,,,,,False
4462,,,,,,,,,,False
4464,,,,,,,,,,False
4466,,,,,,,,,,False
4468,,,,,,,,,,False
4469,,,,,,,,,,False
4470,,,,,,,,,,False
4471,,,,,,,,,,False
4472,,,,,,,,,,False
4473,,,,,,,,,,False
4474,,,,,,,,,,False
4475,,,,,,,,,,False
4476,,,,,,,,,,True
4477,,,,,,,,,,False
4478,,,,,,,,,,False
4479,,,,,,,,,,False
4481,,,,,,,,,,False
4482,,,,,,,,,,False
4483,,,,,,,,,,False
4484,,,,,,,,,,False
4485,,,,,,,,,,False
4486,,,,,,,,,,False
4487,,,,,,,,,,False
4488,,,,,,,,,,True
4490,,,,,,,,,,False
4491,,,,,,,,,,False
4494,,,,,,,,,,False
4495,,,,,,,,,,False
4498,,,,,,,,,,False
4499,,,,,,,,,,False
4500,,,,,,,,,,False
4503,,,,,,,,,,True
4504,,,,,,,,,,False
4505,,,,,,,,,,False
4506,,,,,,,,,,False
4508,,,,,,,,,,False
4510,,,,,,,,,,False
4511,,,,,,,,,,False
4512,,,,,,,,,,False
4513,,,,,,,,,,False
4514,,,,,,,,,,False
4515,,,,,,,,,,False
4517,,,,,,,,,,False
4518,,,,,,,,,,False
4522,,,,,,,,,,False
4523,,,,,,,,,,False
4524,,,,,,,,,,True
4525,,,,,,,,,,False
4526,,,,,,,,,,False
4529,,,,,,,,,,False
4533,,,,,,,,,,False
4534,,,,,,,,,,False
4535,,,,,,,,,,False
4536,,,,,,,,,,False
4538,,,,,,,,,,False
4540,,,,,,,,,,False
4541,,,,,,,,,,False
4542,,,,,,,,,,False
4543,,,,,,,,,,False
4544,,,,,,,,,,False
4547,,,,,,,,,,False
4548,,,,,,,,,,False
4550,,,,,,,,,,False
4551,,,,,,,,,,False
4552,,,,,,,,,,False
4553,,,,,,,,,,False
4555,,,,,,,,,,False
4557,,,,,,,,,,False
4558,,,,,,,,,,False
4559,,,,,,,,,,False
4561,,,,,,,,,,False
4562,,,,,,,,,,False
4563,,,,,,,,,,False
4564,,,,,,,,,,False
4565,,,,,,,,,,False
4570,,,,,,,,,,False
4571,,,,,,,,,,False
4572,,,,,,,,,,False
4573,,,,,,,,,,False
4574,,,,,,,,,,False
4576,,,,,,,,,,False
4577,,,,,,,,,,False
4578,,,,,,,,,,False
4579,,,,,,,,,,False
4580,,,,,,,,,,False
4581,,,,,,,,,,False
4582,,,,,,,,,,False
4583,,,,,,,,,,False
4584,,,,,,,,,,False
4586,,,,,,,,,,False
4587,,,,,,,,,,False
4588,,,,,,,,,,False
4589,,,,,,,,,,False
4591,,,,,,,,,,False
4592,,,,,,,,,,False
4593,,,,,,,,,,False
4594,,,,,,,,,,False
4596,,,,,,,,,,False
4597,,,,,,,,,,False
4598,,,,,,,,,,False
4599,,,,,,,,,,False
4600,,,,,,,,,,False
4602,,,,,,,,,,False
4603,,,,,,,,,,False
4604,,,,,,,,,,False
4605,,,,,,,,,,False
4606,,,,,,,,,,False
4607,,,,,,,,,,False
4608,,,,,,,,,,False
4609,,,,,,,,,,False
4611,,,,,,,,,,False
4616,,,,,,,,,,False
4617,,,,,,,,,,False
4618,,,,,,,,,,False
4619,,,,,,,,,,False
4620,,,,,,,,,,False
4621,,,,,,,,,,False
4622,,,,,,,,,,False
4623,,,,,,,,,,False
4625,,,,,,,,,,False
4627,,,,,,,,,,False
4628,,,,,,,,,,False
4630,,,,,,,,,,False
4631,,,,,,,,,,False
4633,,,,,,,,,,False
4634,,,,,,,,,,False
4636,,,,,,,,,,False
4638,,,,,,,,,,False
4639,,,,,,,,,,False
4640,,,,,,,,,,False
4641,,,,,,,,,,False
4642,,,,,,,,,,False
4643,,,,,,,,,,False
4646,,,,,,,,,,True
4647,,,,,,,,,,False
4648,,,,,,,,,,False
4649,,,,,,,,,,False
4650,,,,,,,,,,False
4656,,,,,,,,,,False
4657,,,,,,,,,,False
4658,,,,,,,,,,False
4660,,,,,,,,,,False
4661,,,,,,,,,,False
4662,,,,,,,,,,False
4665,,,,,,,,,,False
4666,,,,,,,,,,False
4667,,,,,,,,,,False
4668,,,,,,,,,,False
4670,,,,,,,,,,False
4672,,,,,,,,,,True
4674,,,,,,,,,,False
4676,,,,,,,,,,False
4678,,,,,,,,,,False
4679,,,,,,,,,,False
4680,,,,,,,,,,False
4681,,,,,,,,,,True
4682,,,,,,,,,,False
4683,,,,,,,,,,False
4684,,,,,,,,,,False
4685,,,,,,,,,,False
4686,,,,,,,,,,False
4687,,,,,,,,,,False
4688,,,,,,,,,,False
4689,,,,,,,,,,False
4691,,,,,,,,,,False
4692,,,,,,,,,,False
4693,,,,,,,,,,False
4694,,,,,,,,,,False
4695,,,,,,,,,,False
4696,,,,,,,,,,False
4699,,,,,,,,,,False
4700,,,,,,,,,,False
4701,,,,,,,,,,False
4702,,,,,,,,,,False
4704,,,,,,,,,,False
4706,,,,,,,,,,False
4708,,,,,,,,,,False
4709,,,,,,,,,,False
4711,,,,,,,,,,False
4712,,,,,,,,,,False
4713,,,,,,,,,,False
4714,,,,,,,,,,False
4715,,,,,,,,,,False
4716,,,,,,,,,,False
4717,,,,,,,,,,False
4719,,,,,,,,,,False
4720,,,,,,,,,,False
4721,,,,,,,,,,False
4722,,,,,,,,,,False
4723,,,,,,,,,,False
4726,,,,,,,,,,False
4727,,,,,,,,,,False
4728,,,,,,,,,,False
4731,,,,,,,,,,False
4732,,,,,,,,,,False
4735,,,,,,,,,,False
4737,,,,,,,,,,False
4738,,,,,,,,,,False
4741,,,,,,,,,,False
4742,,,,,,,,,,False
4744,,,,,,,,,,False
4745,,,,,,,,,,False
4746,,,,,,,,,,False
4747,,,,,,,,,,False
4748,,,,,,,,,,False
4749,,,,,,,,,,False
4750,,,,,,,,,,False
4752,,,,,,,,,,False
4753,,,,,,,,,,False
4754,,,,,,,,,,False
4756,,,,,,,,,,False
4758,,,,,,,,,,True
4759,,,,,,,,,,False
4760,,,,,,,,,,False
4762,,,,,,,,,,False
4763,,,,,,,,,,False
4765,,,,,,,,,,False
4766,,,,,,,,,,False
4767,,,,,,,,,,False
4769,,,,,,,,,,True
4770,,,,,,,,,,False
4771,,,,,,,,,,False
4773,,,,,,,,,,False
4775,,,,,,,,,,False
4777,,,,,,,,,,True
4778,,,,,,,,,,False
4779,,,,,,,,,,False
4781,,,,,,,,,,True
4782,,,,,,,,,,False
4783,,,,,,,,,,False
4784,,,,,,,,,,False
4785,,,,,,,,,,False
4787,,,,,,,,,,False
4788,,,,,,,,,,False
4789,,,,,,,,,,False
4791,,,,,,,,,,False
4792,,,,,,,,,,False
4793,,,,,,,,,,False
4794,,,,,,,,,,False
4797,,,,,,,,,,False
4798,,,,,,,,,,False
4799,,,,,,,,,,False
4800,,,,,,,,,,False
4801,,,,,,,,,,False
4802,,,,,,,,,,False
4804,,,,,,,,,,False
4805,,,,,,,,,,False
4807,,,,,,,,,,False
4809,,,,,,,,,,False
4810,,,,,,,,,,False
4811,,,,,,,,,,False
4813,,,,,,,,,,False
4814,,,,,,,,,,False
4815,,,,,,,,,,False
4816,,,,,,,,,,False
4817,,,,,,,,,,False
4818,,,,,,,,,,False
4819,,,,,,,,,,False
4820,,,,,,,,,,False
4821,,,,,,,,,,False
4822,,,,,,,,,,False
4824,,,,,,,,,,False
4825,,,,,,,,,,False
4826,,,,,,,,,,False
4827,,,,,,,,,,False
4828,,,,,,,,,,False
4829,,,,,,,,,,False
4830,,,,,,,,,,False
4831,,,,,,,,,,False
4833,,,,,,,,,,False
4835,,,,,,,,,,False
4836,,,,,,,,,,False
4837,,,,,,,,,,False
4838,,,,,,,,,,False
4839,,,,,,,,,,False
4840,,,,,,,,,,False
4842,,,,,,,,,,False
4843,,,,,,,,,,False
4844,,,,,,,,,,False
4845,,,,,,,,,,False
4846,,,,,,,,,,False
4847,,,,,,,,,,False
4848,,,,,,,,,,False
4849,,,,,,,,,,False
4851,,,,,,,,,,False
4852,,,,,,,,,,False
4853,,,,,,,,,,False
4854,,,,,,,,,,False
4856,,,,,,,,,,False
4860,,,,,,,,,,False
4861,,,,,,,,,,False
4862,,,,,,,,,,False
4863,,,,,,,,,,False
4865,,,,,,,,,,False
4866,,,,,,,,,,False
4868,,,,,,,,,,False
4869,,,,,,,,,,False
4870,,,,,,,,,,False
4872,,,,,,,,,,False
4873,,,,,,,,,,False
4874,,,,,,,,,,False
4875,,,,,,,,,,False
4876,,,,,,,,,,False
4877,,,,,,,,,,False
4879,,,,,,,,,,False
4880,,,,,,,,,,False
4881,,,,,,,,,,False
4882,,,,,,,,,,False
4884,,,,,,,,,,False
4886,,,,,,,,,,False
4887,,,,,,,,,,True
4888,,,,,,,,,,False
4889,,,,,,,,,,False
4890,,,,,,,,,,True
4891,,,,,,,,,,False
4896,,,,,,,,,,False
4897,,,,,,,,,,False
4898,,,,,,,,,,False
4899,,,,,,,,,,False
4900,,,,,,,,,,False
4901,,,,,,,,,,False
4903,,,,,,,,,,False
4904,,,,,,,,,,False
4905,,,,,,,,,,False
4906,,,,,,,,,,False
4907,,,,,,,,,,True
4908,,,,,,,,,,False
4909,,,,,,,,,,False
4910,,,,,,,,,,False
4911,,,,,,,,,,False
4913,,,,,,,,,,True
4914,,,,,,,,,,False
4915,,,,,,,,,,False
4917,,,,,,,,,,False
4918,,,,,,,,,,False
4920,,,,,,,,,,False
4921,,,,,,,,,,False
4922,,,,,,,,,,False
4924,,,,,,,,,,False
4925,,,,,,,,,,False
4926,,,,,,,,,,False
4927,,,,,,,,,,False
4928,,,,,,,,,,False
4929,,,,,,,,,,False
4930,,,,,,,,,,False
4933,,,,,,,,,,False
4934,,,,,,,,,,False
4938,,,,,,,,,,False
4939,,,,,,,,,,True
4940,,,,,,,,,,False
4941,,,,,,,,,,False
4942,,,,,,,,,,False
4943,,,,,,,,,,False
4944,,,,,,,,,,False
4946,,,,,,,,,,False
4947,,,,,,,,,,False
4948,,,,,,,,,,False
4949,,,,,,,,,,False
4950,,,,,,,,,,False
4951,,,,,,,,,,False
4954,,,,,,,,,,False
4956,,,,,,,,,,False
4957,,,,,,,,,,False
4958,,,,,,,,,,False
4959,,,,,,,,,,False
4961,,,,,,,,,,False
4962,,,,,,,,,,False
4963,,,,,,,,,,False
4964,,,,,,,,,,False
4965,,,,,,,,,,False
4966,,,,,,,,,,True
4967,,,,,,,,,,False
4968,,,,,,,,,,False
4969,,,,,,,,,,False
4970,,,,,,,,,,False
4971,,,,,,,,,,False
4972,,,,,,,,,,False
4973,,,,,,,,,,False
4974,,,,,,,,,,False
4975,,,,,,,,,,False
4977,,,,,,,,,,False
4978,,,,,,,,,,False
4979,,,,,,,,,,False
4980,,,,,,,,,,False
4981,,,,,,,,,,False
4982,,,,,,,,,,False
4983,,,,,,,,,,False
4984,,,,,,,,,,False
4985,,,,,,,,,,False
4986,,,,,,,,,,False
4987,,,,,,,,,,False
4988,,,,,,,,,,False
4989,,,,,,,,,,False
4990,,,,,,,,,,False
4991,,,,,,,,,,True
4992,,,,,,,,,,False
4993,,,,,,,,,,True
4994,,,,,,,,,,False
4995,,,,,,,,,,False
4997,,,,,,,,,,False
4998,,,,,,,,,,False
5000,,,,,,,,,,False
5003,,,,,,,,,,False
5005,,,,,,,,,,False
5006,,,,,,,,,,False
5007,,,,,,,,,,False
5009,,,,,,,,,,False
5010,,,,,,,,,,False
5011,,,,,,,,,,False
5012,,,,,,,,,,False
5015,,,,,,,,,,False
5017,,,,,,,,,,False
5018,,,,,,,,,,False
5019,,,,,,,,,,False
5020,,,,,,,,,,False
5021,,,,,,,,,,False
5023,,,,,,,,,,False
5024,,,,,,,,,,False
5025,,,,,,,,,,False
5026,,,,,,,,,,False
5028,,,,,,,,,,False
5029,,,,,,,,,,False
5030,,,,,,,,,,False
5033,,,,,,,,,,False
5034,,,,,,,,,,False
5035,,,,,,,,,,False
5036,,,,,,,,,,False
5037,,,,,,,,,,False
5038,,,,,,,,,,False
5041,,,,,,,,,,False
5044,,,,,,,,,,False
5046,,,,,,,,,,False
5047,,,,,,,,,,False
5048,,,,,,,,,,False
5049,,,,,,,,,,False
5050,,,,,,,,,,False
5051,,,,,,,,,,False
5052,,,,,,,,,,False
5053,,,,,,,,,,False
5054,,,,,,,,,,False
5055,,,,,,,,,,False
5056,,,,,,,,,,False
5060,,,,,,,,,,False
5061,,,,,,,,,,False
5062,,,,,,,,,,False
5063,,,,,,,,,,False
5064,,,,,,,,,,False
5065,,,,,,,,,,False
5067,,,,,,,,,,False
5068,,,,,,,,,,False
5069,,,,,,,,,,False
5070,,,,,,,,,,False
5073,,,,,,,,,,False
5074,,,,,,,,,,False
5075,,,,,,,,,,False
5076,,,,,,,,,,False
5077,,,,,,,,,,False
5078,,,,,,,,,,False
5081,,,,,,,,,,False
5082,,,,,,,,,,False
5084,,,,,,,,,,False
5085,,,,,,,,,,False
5086,,,,,,,,,,False
5087,,,,,,,,,,False
5088,,,,,,,,,,False
5089,,,,,,,,,,False
5090,,,,,,,,,,False
5091,,,,,,,,,,False
5094,,,,,,,,,,False
5096,,,,,,,,,,False
5098,,,,,,,,,,False
5099,,,,,,,,,,False
5102,,,,,,,,,,False
5103,,,,,,,,,,False
5104,,,,,,,,,,False
5106,,,,,,,,,,False
5107,,,,,,,,,,False
5108,,,,,,,,,,False
5109,,,,,,,,,,False
5110,,,,,,,,,,False
5111,,,,,,,,,,False
5113,,,,,,,,,,False
5115,,,,,,,,,,False
5116,,,,,,,,,,False
5118,,,,,,,,,,False
5119,,,,,,,,,,False
5120,,,,,,,,,,True
5121,,,,,,,,,,False
5122,,,,,,,,,,False
5123,,,,,,,,,,False
5124,,,,,,,,,,False
5125,,,,,,,,,,False
5126,,,,,,,,,,True
5127,,,,,,,,,,False
5131,,,,,,,,,,False
5132,,,,,,,,,,False
5133,,,,,,,,,,True
5135,,,,,,,,,,False
5136,,,,,,,,,,False
5139,,,,,,,,,,False
5140,,,,,,,,,,False
5141,,,,,,,,,,False
5143,,,,,,,,,,False
5145,,,,,,,,,,False
5146,,,,,,,,,,False
5147,,,,,,,,,,False
5148,,,,,,,,,,False
5149,,,,,,,,,,False
5150,,,,,,,,,,False
5151,,,,,,,,,,False
5152,,,,,,,,,,False
5154,,,,,,,,,,False
5156,,,,,,,,,,False
5157,,,,,,,,,,False
5158,,,,,,,,,,False
5159,,,,,,,,,,False
5160,,,,,,,,,,False
5162,,,,,,,,,,False
5163,,,,,,,,,,False
5165,,,,,,,,,,False
5167,,,,,,,,,,False
5169,,,,,,,,,,False
5171,,,,,,,,,,False
5172,,,,,,,,,,False
5174,,,,,,,,,,False
5176,,,,,,,,,,False
5179,,,,,,,,,,False
5180,,,,,,,,,,False
5181,,,,,,,,,,True
5182,,,,,,,,,,False
5185,,,,,,,,,,False
5186,,,,,,,,,,False
5187,,,,,,,,,,False
5190,,,,,,,,,,False
5192,,,,,,,,,,False
5194,,,,,,,,,,False
5196,,,,,,,,,,False
5198,,,,,,,,,,False
5199,,,,,,,,,,False
5200,,,,,,,,,,False
5201,,,,,,,,,,False
5204,,,,,,,,,,False
5206,,,,,,,,,,False
5207,,,,,,,,,,False
5209,,,,,,,,,,False
5210,,,,,,,,,,False
5213,,,,,,,,,,False
5214,,,,,,,,,,False
5215,,,,,,,,,,False
5216,,,,,,,,,,False
5217,,,,,,,,,,False
5218,,,,,,,,,,False
5221,,,,,,,,,,False
5222,,,,,,,,,,False
5223,,,,,,,,,,False
5225,,,,,,,,,,True
5226,,,,,,,,,,False
5228,,,,,,,,,,False
5229,,,,,,,,,,False
5230,,,,,,,,,,False
5231,,,,,,,,,,False
5233,,,,,,,,,,False
5235,,,,,,,,,,False
5236,,,,,,,,,,False
5237,,,,,,,,,,False
5238,,,,,,,,,,False
5239,,,,,,,,,,False
5240,,,,,,,,,,False
5241,,,,,,,,,,True
5242,,,,,,,,,,False
5243,,,,,,,,,,False
5244,,,,,,,,,,False
5245,,,,,,,,,,False
5246,,,,,,,,,,False
5247,,,,,,,,,,False
5248,,,,,,,,,,False
5249,,,,,,,,,,False
5251,,,,,,,,,,False
5253,,,,,,,,,,False
5254,,,,,,,,,,False
5255,,,,,,,,,,False
5257,,,,,,,,,,False
5258,,,,,,,,,,False
5259,,,,,,,,,,False
5260,,,,,,,,,,False
5262,,,,,,,,,,False
5263,,,,,,,,,,False
5265,,,,,,,,,,False
5266,,,,,,,,,,False
5268,,,,,,,,,,False
5270,,,,,,,,,,False
5271,,,,,,,,,,False
5272,,,,,,,,,,False
5273,,,,,,,,,,False
5276,,,,,,,,,,True
5278,,,,,,,,,,False
5279,,,,,,,,,,False
5280,,,,,,,,,,False
5282,,,,,,,,,,False
5283,,,,,,,,,,False
5286,,,,,,,,,,False
5287,,,,,,,,,,False
5288,,,,,,,,,,False
5289,,,,,,,,,,False
5290,,,,,,,,,,False
5291,,,,,,,,,,False
5293,,,,,,,,,,False
5295,,,,,,,,,,True
5297,,,,,,,,,,False
5299,,,,,,,,,,False
5300,,,,,,,,,,False
5302,,,,,,,,,,False
5303,,,,,,,,,,False
5305,,,,,,,,,,False
5308,,,,,,,,,,False
5310,,,,,,,,,,False
5312,,,,,,,,,,False
5313,,,,,,,,,,False
5314,,,,,,,,,,False
5315,,,,,,,,,,True
5316,,,,,,,,,,False
5318,,,,,,,,,,False
5319,,,,,,,,,,False
5321,,,,,,,,,,False
5323,,,,,,,,,,False
5324,,,,,,,,,,False
5327,,,,,,,,,,False
5328,,,,,,,,,,False
5330,,,,,,,,,,False
5331,,,,,,,,,,False
5332,,,,,,,,,,False
5333,,,,,,,,,,False
5334,,,,,,,,,,False
5335,,,,,,,,,,False
5336,,,,,,,,,,False
5337,,,,,,,,,,False
5338,,,,,,,,,,False
5339,,,,,,,,,,False
5342,,,,,,,,,,False
5345,,,,,,,,,,False
5347,,,,,,,,,,False
5349,,,,,,,,,,False
5350,,,,,,,,,,False
5351,,,,,,,,,,False
5353,,,,,,,,,,False
5354,,,,,,,,,,False
5360,,,,,,,,,,False
5361,,,,,,,,,,False
5362,,,,,,,,,,False
5364,,,,,,,,,,False
5365,,,,,,,,,,False
5367,,,,,,,,,,False
5368,,,,,,,,,,False
5369,,,,,,,,,,False
5370,,,,,,,,,,False
5373,,,,,,,,,,False
5374,,,,,,,,,,False
5376,,,,,,,,,,False
5377,,,,,,,,,,False
5378,,,,,,,,,,False
5379,,,,,,,,,,False
5381,,,,,,,,,,False
5382,,,,,,,,,,False
5383,,,,,,,,,,False
5384,,,,,,,,,,False
5386,,,,,,,,,,False
5388,,,,,,,,,,False
5390,,,,,,,,,,False
5391,,,,,,,,,,False
5392,,,,,,,,,,True
5393,,,,,,,,,,False
5394,,,,,,,,,,False
5396,,,,,,,,,,False
5398,,,,,,,,,,False
5399,,,,,,,,,,False
5402,,,,,,,,,,False
5403,,,,,,,,,,False
5404,,,,,,,,,,False
5406,,,,,,,,,,False
5407,,,,,,,,,,False
5408,,,,,,,,,,False
5410,,,,,,,,,,False
5411,,,,,,,,,,False
5412,,,,,,,,,,False
5416,,,,,,,,,,False
5418,,,,,,,,,,False
5419,,,,,,,,,,False
5420,,,,,,,,,,False
5421,,,,,,,,,,False
5422,,,,,,,,,,False
5423,,,,,,,,,,False
5425,,,,,,,,,,False
5426,,,,,,,,,,False
5428,,,,,,,,,,False
5429,,,,,,,,,,False
5430,,,,,,,,,,False
5432,,,,,,,,,,False
5433,,,,,,,,,,False
5434,,,,,,,,,,False
5439,,,,,,,,,,False
5441,,,,,,,,,,False
5442,,,,,,,,,,False
5443,,,,,,,,,,False
5444,,,,,,,,,,False
5445,,,,,,,,,,False
5447,,,,,,,,,,False
5448,,,,,,,,,,False
5449,,,,,,,,,,False
5450,,,,,,,,,,False
5453,,,,,,,,,,False
5454,,,,,,,,,,False
5456,,,,,,,,,,False
5457,,,,,,,,,,False
5458,,,,,,,,,,False
5459,,,,,,,,,,False
5463,,,,,,,,,,False
5464,,,,,,,,,,False
5465,,,,,,,,,,True
5466,,,,,,,,,,False
5467,,,,,,,,,,False
5469,,,,,,,,,,False
5470,,,,,,,,,,False
5471,,,,,,,,,,False
5472,,,,,,,,,,False
5473,,,,,,,,,,False
5477,,,,,,,,,,False
5479,,,,,,,,,,False
5480,,,,,,,,,,False
5482,,,,,,,,,,True
5484,,,,,,,,,,False
5486,,,,,,,,,,False
5488,,,,,,,,,,False
5489,,,,,,,,,,False
5490,,,,,,,,,,False
5491,,,,,,,,,,False
5492,,,,,,,,,,False
5494,,,,,,,,,,False
5495,,,,,,,,,,False
5497,,,,,,,,,,False
5498,,,,,,,,,,False
5500,,,,,,,,,,False
5501,,,,,,,,,,False
5502,,,,,,,,,,False
5503,,,,,,,,,,False
5504,,,,,,,,,,False
5506,,,,,,,,,,False
5507,,,,,,,,,,False
5508,,,,,,,,,,False
5509,,,,,,,,,,False
5510,,,,,,,,,,False
5513,,,,,,,,,,False
5517,,,,,,,,,,False
5520,,,,,,,,,,False
5521,,,,,,,,,,False
5522,,,,,,,,,,False
5523,,,,,,,,,,False
5526,,,,,,,,,,False
5527,,,,,,,,,,False
5528,,,,,,,,,,False
5529,,,,,,,,,,False
5530,,,,,,,,,,False
5531,,,,,,,,,,False
5532,,,,,,,,,,False
5533,,,,,,,,,,False
5535,,,,,,,,,,False
5537,,,,,,,,,,False
5539,,,,,,,,,,False
5541,,,,,,,,,,False
5542,,,,,,,,,,False
5543,,,,,,,,,,False
5544,,,,,,,,,,False
5545,,,,,,,,,,False
5546,,,,,,,,,,False
5548,,,,,,,,,,False
5549,,,,,,,,,,False
5551,,,,,,,,,,False
5552,,,,,,,,,,False
5553,,,,,,,,,,False
5554,,,,,,,,,,False
5555,,,,,,,,,,False
5556,,,,,,,,,,False
5558,,,,,,,,,,False
5559,,,,,,,,,,False
5561,,,,,,,,,,False
5562,,,,,,,,,,False
5563,,,,,,,,,,False
5565,,,,,,,,,,False
5567,,,,,,,,,,False
5570,,,,,,,,,,False
5571,,,,,,,,,,False
5575,,,,,,,,,,False
5576,,,,,,,,,,True
5577,,,,,,,,,,False
5578,,,,,,,,,,False
5579,,,,,,,,,,False
5581,,,,,,,,,,False
5583,,,,,,,,,,False
